outlet_id,month,total_orders,revenue,gross_revenue,total_discount,total_food_cost,total_packaging_cost,total_agg_commission,total_contribution,avg_order_value,avg_delivery_time,avg_prep_time,avg_rating,total_complaints,total_waste_flags,repeat_customers,new_customers,upsell_orders,is_weekend_orders,is_holiday_orders,food_cost_pct,packaging_cost_pct,commission_cost_pct,discount_pct,contribution_margin_pct,complaint_rate,waste_rate,repeat_customer_pct,upsell_rate,tier,city,archetype,outlet_type,zone,rental_cost,net_margin,net_margin_pct,month_num
OT065,2024-02,506,268962.77,276305.15,7342.38,85189.95,17148.75,47165.45,119458.62,531.55,27.49,13.314229249011857,3.93,54,93,254,252,166,156,0,31.67,6.38,17.54,2.66,44.41,10.67,18.38,50.2,32.81,1,Bangalore,stable,Mall,East,120000,-541.38,-0.2,14
OT065,2024-03,520,286268.1,296602.82,10334.72,90377.92,18276.25,51692.71,125921.22,550.52,27.08,13.161538461538461,3.91,49,83,272,248,181,192,42,31.57,6.38,18.06,3.48,43.99,9.42,15.96,52.31,34.81,1,Bangalore,stable,Mall,East,120000,5921.22,2.07,15
OT065,2024-04,515,254692.88,262118.19,7425.31,79505.32,16398.75,43399.56,115389.25,494.55,27.8,13.297087378640777,3.94,59,78,275,240,174,171,32,31.22,6.44,17.04,2.83,45.31,11.46,15.15,53.4,33.79,1,Bangalore,stable,Mall,East,120000,-4610.75,-1.81,16
OT065,2024-05,459,228677.33,239272.51,10595.18,72453.49,14777.5,38270.36,103175.98,498.21,27.9,13.178649237472767,3.89,48,85,220,239,144,136,23,31.68,6.46,16.74,4.43,45.12,10.46,18.52,47.93,31.37,1,Bangalore,stable,Mall,East,120000,-16824.02,-7.36,17
OT065,2024-06,468,249456.61,256017.86,6561.25,78201.3,15728.75,43313.76,112212.8,533.03,28.48,13.294871794871796,3.96,53,95,215,253,161,179,13,31.35,6.31,17.36,2.56,44.98,11.32,20.3,45.94,34.4,1,Bangalore,stable,Mall,East,120000,-7787.2,-3.12,18
OT066,2023-01,318,120585.48,123972.9,3387.42,37993.02,7546.46,22451.12,52594.88,379.2,27.0,13.39937106918239,3.99,34,68,158,160,113,94,14,31.51,6.26,18.62,2.73,43.62,10.69,21.38,49.69,35.53,3,Indore,stable,Standalone,Central,45000,7594.88,6.3,1
OT066,2023-02,305,105027.89,108520.05,3492.16,33143.89,6660.86,18106.19,47116.95,344.35,27.74,13.659016393442624,3.91,37,50,147,158,123,99,0,31.56,6.34,17.24,3.22,44.86,12.13,16.39,48.2,40.33,3,Indore,stable,Standalone,Central,45000,2116.95,2.02,2
OT066,2023-03,354,125241.64,128614.49,3372.85,39616.7,7929.4,22937.38,54758.16,353.79,27.92,13.525423728813559,3.97,32,67,179,175,111,105,22,31.63,6.33,18.31,2.62,43.72,9.04,18.93,50.56,31.36,3,Indore,stable,Standalone,Central,45000,9758.16,7.79,3
OT066,2023-04,324,108239.71,112112.07,3872.36,34252.0,6858.48,18989.99,48139.24,334.07,27.44,13.262345679012345,3.91,37,58,164,160,97,112,26,31.64,6.34,17.54,3.45,44.47,11.42,17.9,50.62,29.94,3,Indore,stable,Standalone,Central,45000,3139.24,2.9,4
OT066,2023-05,279,97284.66,99829.78,2545.12,31077.32,6099.98,16812.89,43294.47,348.69,27.87,13.007168458781361,3.93,26,45,142,137,87,94,7,31.94,6.27,17.28,2.55,44.5,9.32,16.13,50.9,31.18,3,Indore,stable,Standalone,Central,45000,-1705.53,-1.75,5
OT066,2023-06,279,93385.44,96182.05,2796.61,29279.23,6067.18,15400.82,42638.21,334.71,27.69,13.283154121863799,3.92,26,47,135,144,98,90,0,31.35,6.5,16.49,2.91,45.66,9.32,16.85,48.39,35.13,3,Indore,stable,Standalone,Central,45000,-2361.79,-2.53,6
OT066,2023-07,302,94971.41,97818.53,2847.12,29970.04,6118.0199999999995,16495.31,42388.04,314.47,27.18,13.26158940397351,3.97,31,55,154,148,106,115,0,31.56,6.44,17.37,2.91,44.63,10.26,18.21,50.99,35.1,3,Indore,stable,Standalone,Central,45000,-2611.96,-2.75,7
OT066,2023-08,351,121613.19,125903.3,4290.11,38414.54,7810.5,20413.21,54974.94,346.48,26.89,13.131054131054132,3.92,38,70,174,177,115,111,16,31.59,6.42,16.79,3.41,45.2,10.83,19.94,49.57,32.76,3,Indore,stable,Standalone,Central,45000,9974.94,8.2,8
OT066,2023-09,285,91827.28,94324.81,2497.53,28735.51,5909.74,17246.86,39935.17,322.2,27.38,13.687719298245614,4.0,38,54,150,135,101,96,0,31.29,6.44,18.78,2.65,43.49,13.33,18.95,52.63,35.44,3,Indore,stable,Standalone,Central,45000,-5064.83,-5.52,9
OT066,2023-10,400,137974.32,142677.99,4703.67,43485.4,8737.92,24329.61,61421.39,344.94,26.69,13.1025,3.89,46,71,211,189,139,111,46,31.52,6.33,17.63,3.3,44.52,11.5,17.75,52.75,34.75,3,Indore,stable,Standalone,Central,45000,16421.39,11.9,10
OT066,2023-11,366,127028.1,129968.21,2940.11,40254.78,7950.72,22736.52,56086.08,347.07,28.01,13.37704918032787,3.98,39,72,185,181,129,130,24,31.69,6.26,17.9,2.26,44.15,10.66,19.67,50.55,35.25,3,Indore,stable,Standalone,Central,45000,11086.08,8.73,11
OT066,2023-12,375,126187.99,129311.73,3123.74,39560.49,7995.0,22982.57,55649.93,336.5,27.7,13.242666666666667,3.95,36,57,185,190,127,127,17,31.35,6.34,18.21,2.42,44.1,9.6,15.2,49.33,33.87,3,Indore,stable,Standalone,Central,45000,10649.93,8.44,12
OT066,2024-01,338,123903.33,127244.4,3341.07,39342.76,7718.66,23772.86,53069.05,366.58,27.43,13.502958579881657,3.93,21,46,178,160,115,99,9,31.75,6.23,19.19,2.63,42.83,6.21,13.61,52.66,34.02,3,Indore,stable,Standalone,Central,45000,8069.05,6.51,13
OT066,2024-02,294,101759.06,105240.33,3481.27,31881.29,6478.82,18897.41,44501.54,346.12,27.38,13.173469387755102,3.94,20,48,147,147,95,97,0,31.33,6.37,18.57,3.31,43.73,6.8,16.33,50.0,32.31,3,Indore,stable,Standalone,Central,45000,-498.46,-0.49,14
OT066,2024-03,340,112819.49,116120.42,3300.93,35439.44,7236.5,19689.25,50454.3,331.82,26.41,13.255882352941176,3.88,35,56,175,165,115,115,37,31.41,6.41,17.45,2.84,44.72,10.29,16.47,51.47,33.82,3,Indore,stable,Standalone,Central,45000,5454.3,4.83,15
OT066,2024-04,348,123039.21,126944.44,3905.23,39001.64,7724.4,21568.11,54745.06,353.56,27.22,13.175287356321839,3.9,28,50,175,173,108,114,18,31.7,6.28,17.53,3.08,44.49,8.05,14.37,50.29,31.03,3,Indore,stable,Standalone,Central,45000,9745.06,7.92,16
OT066,2024-05,298,99454.68,102212.78,2758.1,31507.79,6320.5599999999995,17910.87,43715.46,333.74,28.19,13.305369127516778,3.89,33,50,146,152,86,80,10,31.68,6.36,18.01,2.7,43.96,11.07,16.78,48.99,28.86,3,Indore,stable,Standalone,Central,45000,-1284.54,-1.29,17
OT066,2024-06,300,108838.64,112253.09,3414.45,34468.75,6939.66,19168.06,48262.17,362.8,26.98,13.4,3.96,31,42,150,150,107,130,6,31.67,6.38,17.61,3.04,44.34,10.33,14.0,50.0,35.67,3,Indore,stable,Standalone,Central,45000,3262.17,3.0,18
OT067,2023-01,759,400252.94,409554.87,9301.93,125855.94,25451.25,66850.99,182094.76,527.34,25.86,12.727272727272727,4.28,47,103,432,327,277,248,35,31.44,6.36,16.7,2.27,45.49,6.19,13.57,56.92,36.5,1,Bangalore,star,Highway,East,120000,62094.76,15.51,1
OT067,2023-02,722,379791.55,387687.06,7895.51,120190.6,23822.5,63351.87,172426.58,526.03,25.72,12.40027700831025,4.32,51,75,414,308,289,242,0,31.65,6.27,16.68,2.04,45.4,7.06,10.39,57.34,40.03,1,Bangalore,star,Highway,East,120000,52426.58,13.8,2
OT067,2023-03,804,448174.12,458577.17,10403.05,141694.98,27872.5,78684.12,199922.52,557.43,26.21,12.728855721393035,4.29,40,118,444,360,298,261,62,31.62,6.22,17.56,2.27,44.61,4.98,14.68,55.22,37.06,1,Bangalore,star,Highway,East,120000,79922.52,17.83,3
OT067,2023-04,776,406709.22,415775.77,9066.55,128290.75,25622.5,64937.83,187858.14,524.11,25.39,12.594072164948454,4.27,60,120,434,342,322,272,65,31.54,6.3,15.97,2.18,46.19,7.73,15.46,55.93,41.49,1,Bangalore,star,Highway,East,120000,67858.14,16.68,4
OT067,2023-05,732,384124.48,393460.48,9336.0,121938.57,24121.25,59403.1,178661.56,524.76,25.6,12.454918032786885,4.28,56,89,421,311,251,190,27,31.74,6.28,15.46,2.37,46.51,7.65,12.16,57.51,34.29,1,Bangalore,star,Highway,East,120000,58661.56,15.27,5
OT067,2023-06,645,334828.98,341976.72,7147.74,104703.51,21295.0,55660.4,153170.07,519.11,25.51,12.610852713178295,4.34,47,93,358,287,243,201,0,31.27,6.36,16.62,2.09,45.75,7.29,14.42,55.5,37.67,1,Bangalore,star,Highway,East,120000,33170.07,9.91,6
OT067,2023-07,746,408187.71,414705.64,6517.93,129020.61,25283.75,67065.83,186817.52,547.17,25.27,12.487935656836461,4.31,53,101,404,342,281,285,0,31.61,6.19,16.43,1.57,45.77,7.1,13.54,54.16,37.67,1,Bangalore,star,Highway,East,120000,66817.52,16.37,7
OT067,2023-08,763,412069.68,422266.48,10196.8,130293.27,25842.5,66443.69,189490.22,540.07,25.73,12.761467889908257,4.31,45,95,444,319,299,253,31,31.62,6.27,16.12,2.41,45.98,5.9,12.45,58.19,39.19,1,Bangalore,star,Highway,East,120000,69490.22,16.86,8
OT067,2023-09,760,395977.62,403710.25,7732.63,125893.56,24787.5,70530.97,174765.59,521.02,25.78,12.8,4.28,51,107,397,363,298,240,0,31.79,6.26,17.81,1.92,44.14,6.71,14.08,52.24,39.21,1,Bangalore,star,Highway,East,120000,54765.59,13.83,9
OT067,2023-10,902,488716.53,501783.87,13067.34,153921.06,30951.25,80880.04,222964.18,541.81,25.91,12.712860310421286,4.31,61,125,507,395,352,295,70,31.49,6.33,16.55,2.6,45.62,6.76,13.86,56.21,39.02,1,Bangalore,star,Highway,East,120000,102964.18,21.07,10
OT067,2023-11,822,431536.6,441233.51,9696.91,135574.08,27373.75,70841.18,197747.59,524.98,25.17,12.666666666666666,4.32,58,108,461,361,313,253,70,31.42,6.34,16.42,2.2,45.82,7.06,13.14,56.08,38.08,1,Bangalore,star,Highway,East,120000,77747.59,18.02,11
OT067,2023-12,903,474580.89,484686.97,10106.08,149593.17,30062.5,77676.95,217248.27,525.56,25.68,12.626799557032115,4.28,59,120,510,393,341,329,35,31.52,6.33,16.37,2.09,45.78,6.53,13.29,56.48,37.76,1,Bangalore,star,Highway,East,120000,97248.27,20.49,12
OT067,2024-01,742,385403.29,395207.97,9804.68,121699.35,24316.25,65255.24,174132.45,519.41,25.98,12.778975741239892,4.29,52,104,425,317,276,241,26,31.58,6.31,16.93,2.48,45.18,7.01,14.02,57.28,37.2,1,Bangalore,star,Highway,East,120000,54132.45,14.05,13
OT067,2024-02,736,391272.23,398368.45,7096.22,123125.1,24593.75,63335.25,180218.13,531.62,25.96,12.683423913043478,4.27,56,110,418,318,264,243,0,31.47,6.29,16.19,1.78,46.06,7.61,14.95,56.79,35.87,1,Bangalore,star,Highway,East,120000,60218.13,15.39,14
OT067,2024-03,789,417809.2,426428.3,8619.1,131467.23,26412.5,67414.54,192514.93,529.54,26.28,12.62103929024081,4.26,58,91,427,362,286,279,70,31.47,6.32,16.14,2.02,46.08,7.35,11.53,54.12,36.25,1,Bangalore,star,Highway,East,120000,72514.93,17.36,15
OT067,2024-04,746,391595.1,399439.13,7844.03,123252.26,24783.75,68092.97,175466.12,524.93,26.17,12.528150134048257,4.27,48,98,419,327,288,220,35,31.47,6.33,17.39,1.96,44.81,6.43,13.14,56.17,38.61,1,Bangalore,star,Highway,East,120000,55466.12,14.16,16
OT067,2024-05,683,342372.5,351490.82,9118.32,108097.42,21706.25,52628.67,159940.16,501.28,25.76,12.392386530014642,4.29,37,74,388,295,269,190,28,31.57,6.34,15.37,2.59,46.72,5.42,10.83,56.81,39.39,1,Bangalore,star,Highway,East,120000,39940.16,11.67,17
OT067,2024-06,665,347899.38,355574.93,7675.55,109800.4,22058.75,58888.15,157152.08,523.16,25.98,12.589473684210526,4.3,42,94,386,279,238,241,30,31.56,6.34,16.93,2.16,45.17,6.32,14.14,58.05,35.79,1,Bangalore,star,Highway,East,120000,37152.08,10.68,18
OT068,2023-01,183,98181.72,106496.53,8314.81,30917.65,6540.3,22196.88,38526.89,536.51,31.43,15.497267759562842,3.09,34,67,72,111,45,60,11,31.49,6.66,22.61,7.81,39.24,18.58,36.61,39.34,24.59,1,Delhi,critical,Food Court,East,120000,-81473.11,-82.98,1
OT068,2023-02,178,85337.59,91636.79,6299.2,27062.29,5593.9,19103.29,33578.11,479.42,31.41,15.747191011235955,3.03,32,52,68,110,48,53,0,31.71,6.56,22.39,6.87,39.35,17.98,29.21,38.2,26.97,1,Delhi,critical,Food Court,East,120000,-86421.89,-101.27,2
OT068,2023-03,209,101107.06,107382.2,6275.14,31533.15,6749.599999999999,23215.88,39608.43,483.77,31.82,15.803827751196172,3.03,36,64,77,132,46,72,20,31.19,6.68,22.96,5.84,39.17,17.22,30.62,36.84,22.01,1,Delhi,critical,Food Court,East,120000,-80391.57,-79.51,3
OT068,2023-04,187,101416.52,109464.89,8048.37,32049.79,6754.8,23242.87,39369.06,542.33,30.51,15.679144385026738,3.04,38,58,72,115,48,69,12,31.6,6.66,22.92,7.35,38.82,20.32,31.02,38.5,25.67,1,Delhi,critical,Food Court,East,120000,-80630.94,-79.5,4
OT068,2023-05,143,72139.96,78216.61,6076.650000000001,22771.03,4810.0,16866.6,27692.33,504.48,31.05,15.65034965034965,3.01,15,35,47,96,36,40,5,31.57,6.67,23.38,7.77,38.39,10.49,24.48,32.87,25.17,1,Delhi,critical,Food Court,East,120000,-92307.67,-127.96,5
OT068,2023-06,177,88554.17,95230.55,6676.38,27687.43,5955.3,20329.06,34582.38,500.31,31.18,15.903954802259888,3.13,35,61,61,116,42,51,0,31.27,6.73,22.96,7.01,39.05,19.77,34.46,34.46,23.73,1,Delhi,critical,Food Court,East,120000,-85417.62,-96.46,6
OT068,2023-07,190,103504.23,114197.57,10693.34,32556.7,7017.4,23811.3,40118.83,544.76,31.56,15.326315789473684,3.07,40,60,63,127,50,74,0,31.45,6.78,23.01,9.36,38.76,21.05,31.58,33.16,26.32,1,Delhi,critical,Food Court,East,120000,-79881.17,-77.18,7
OT068,2023-08,171,92199.96,99278.93,7078.97,29324.58,6045.0,20569.76,36260.62,539.18,30.59,16.0,3.12,33,49,58,113,34,49,5,31.81,6.56,22.31,7.13,39.33,19.3,28.65,33.92,19.88,1,Delhi,critical,Food Court,East,120000,-83739.38,-90.82,8
OT068,2023-09,163,80876.09,86213.91,5337.82,25251.37,5406.7,18196.33,32021.69,496.17,31.31,15.650306748466258,3.15,39,56,59,104,27,54,0,31.22,6.69,22.5,6.19,39.59,23.93,34.36,36.2,16.56,1,Delhi,critical,Food Court,East,120000,-87978.31,-108.78,9
OT068,2023-10,217,111173.78,119371.24,8197.46,35054.3,7429.5,25336.23,43353.75,512.32,31.62,16.0,3.1,41,61,66,151,44,76,19,31.53,6.68,22.79,6.87,39.0,18.89,28.11,30.41,20.28,1,Delhi,critical,Food Court,East,120000,-76646.25,-68.94,10
OT068,2023-11,207,104872.34,112484.3,7611.96,33207.57,6930.3,24881.07,39853.4,506.63,31.37,15.81159420289855,3.08,29,67,77,130,39,62,23,31.66,6.61,23.73,6.77,38.0,14.01,32.37,37.2,18.84,1,Delhi,critical,Food Court,East,120000,-80146.6,-76.42,11
OT068,2023-12,207,107989.45,116128.68000000001,8139.2300000000005,34093.18,7122.7,25040.26,41733.31,521.69,30.74,15.231884057971014,3.05,45,62,73,134,52,88,6,31.57,6.6,23.19,7.01,38.65,21.74,29.95,35.27,25.12,1,Delhi,critical,Food Court,East,120000,-78266.69,-72.48,12
OT068,2024-01,158,77737.87,82548.28,4810.41,24420.83,5172.7,17826.22,30318.12,492.01,31.03,15.405063291139241,3.09,30,51,62,96,36,46,4,31.41,6.65,22.93,5.83,39.0,18.99,32.28,39.24,22.78,1,Delhi,critical,Food Court,East,120000,-89681.88,-115.36,13
OT068,2024-02,177,93572.13,100022.81,6450.68,29255.46,6207.5,21758.4,36350.77,528.66,30.3,16.310734463276837,3.04,30,59,64,113,41,49,0,31.27,6.63,23.25,6.45,38.85,16.95,33.33,36.16,23.16,1,Delhi,critical,Food Court,East,120000,-83649.23,-89.4,14
OT068,2024-03,207,115285.11,122569.88,7284.77,36259.75,7588.1,26379.89,45057.37,556.93,32.06,15.58937198067633,3.1,37,69,75,132,58,79,16,31.45,6.58,22.88,5.94,39.08,17.87,33.33,36.23,28.02,1,Delhi,critical,Food Court,East,120000,-74942.63,-65.01,15
OT068,2024-04,172,91090.83,97416.74,6325.91,28969.73,5970.9,19715.51,36434.69,529.6,31.48,15.906976744186046,3.15,33,60,59,113,48,51,9,31.8,6.55,21.64,6.49,40.0,19.19,34.88,34.3,27.91,1,Delhi,critical,Food Court,East,120000,-83565.31,-91.74,16
OT068,2024-05,175,95833.48,103191.93,7358.45,29996.85,6397.3,22274.54,37164.79,547.62,32.93,15.611428571428572,3.05,33,50,72,103,40,45,5,31.3,6.68,23.24,7.13,38.78,18.86,28.57,41.14,22.86,1,Delhi,critical,Food Court,East,120000,-82835.21,-86.44,17
OT068,2024-06,163,78452.29,83950.26,5497.97,24748.97,5240.3,17874.4,30588.62,481.3,30.9,15.552147239263803,3.05,34,46,61,102,34,75,7,31.55,6.68,22.78,6.55,38.99,20.86,28.22,37.42,20.86,1,Delhi,critical,Food Court,East,120000,-89411.38,-113.97,18
OT069,2023-01,718,335199.34,343746.48,8547.14,105843.81,21199.2,54664.32,153492.01,466.85,25.4,12.788300835654596,4.29,54,80,407,311,288,247,30,31.58,6.32,16.31,2.49,45.79,7.52,11.14,56.69,40.11,2,Pune,star,Highway,South,75000,78492.01,23.42,1
OT069,2023-02,591,267012.91,273619.72,6606.81,84335.36,16989.5,40851.25,124836.8,451.8,25.84,12.504230118443317,4.29,42,79,356,235,228,174,0,31.58,6.36,15.3,2.41,46.75,7.11,13.37,60.24,38.58,2,Pune,star,Highway,South,75000,49836.8,18.66,2
OT069,2023-03,657,300668.86,309079.18,8410.32,94639.21,19267.6,49706.52,137055.53,457.64,26.25,12.692541856925418,4.27,56,82,342,315,246,208,67,31.48,6.41,16.53,2.72,45.58,8.52,12.48,52.05,37.44,2,Pune,star,Highway,South,75000,62055.53,20.64,3
OT069,2023-04,693,309882.36,318102.09,8219.73,97385.42,19831.9,50976.57,141688.47,447.16,26.29,12.672438672438673,4.27,51,99,403,290,256,267,50,31.43,6.4,16.45,2.58,45.72,7.36,14.29,58.15,36.94,2,Pune,star,Highway,South,75000,66688.47,21.52,4
OT069,2023-05,619,289829.18,296677.71,6848.53,91449.37,18275.4,44119.19,135985.22,468.22,26.24,12.562197092084006,4.24,35,63,371,248,214,167,28,31.55,6.31,15.22,2.31,46.92,5.65,10.18,59.94,34.57,2,Pune,star,Highway,South,75000,60985.22,21.04,5
OT069,2023-06,591,269372.74,277169.29,7796.55,85105.81,17096.2,46739.25,120431.48,455.79,26.37,12.588832487309645,4.29,39,92,363,228,230,197,0,31.59,6.35,17.35,2.81,44.71,6.6,15.57,61.42,38.92,2,Pune,star,Highway,South,75000,45431.48,16.87,6
OT069,2023-07,665,309272.5,315480.61,6208.11,97719.76,19375.4,50941.98,141235.36,465.07,25.72,12.893233082706766,4.24,50,72,392,273,242,251,0,31.6,6.26,16.47,1.97,45.67,7.52,10.83,58.95,36.39,2,Pune,star,Highway,South,75000,66235.36,21.42,7
OT069,2023-08,682,304185.92,311021.5,6835.58,95712.89,19406.2,48390.11,140676.72,446.02,25.64,12.639296187683284,4.28,50,79,378,304,259,203,28,31.47,6.38,15.91,2.2,46.25,7.33,11.58,55.43,37.98,2,Pune,star,Highway,South,75000,65676.72,21.59,8
OT069,2023-09,648,298485.32,305099.72,6614.4,93794.95,18900.2,49369.79,136420.38,460.63,25.25,12.592592592592593,4.27,39,79,386,262,246,220,0,31.42,6.33,16.54,2.17,45.7,6.02,12.19,59.57,37.96,2,Pune,star,Highway,South,75000,61420.38,20.58,9
OT069,2023-10,817,374324.13,384720.59,10396.46,117255.97,23863.4,63004.94,170199.82,458.17,25.51,12.544675642594859,4.28,56,107,455,362,308,262,67,31.32,6.38,16.83,2.7,45.47,6.85,13.1,55.69,37.7,2,Pune,star,Highway,South,75000,95199.82,25.43,10
OT069,2023-11,784,365300.43,374850.83,9550.4,115592.3,22872.3,60394.840000000004,166440.99,465.94,26.43,12.534438775510203,4.26,52,102,454,330,303,238,70,31.64,6.26,16.53,2.55,45.56,6.63,13.01,57.91,38.65,2,Pune,star,Highway,South,75000,91440.99,25.03,11
OT069,2023-12,811,371567.62,380526.13,8958.51,117750.13,23334.3,62149.77,168333.42,458.16,25.54,12.437731196054253,4.28,62,90,474,337,311,285,35,31.69,6.28,16.73,2.35,45.3,7.64,11.1,58.45,38.35,2,Pune,star,Highway,South,75000,93333.42,25.12,12
OT069,2024-01,641,298986.0,305098.6,6112.6,94529.32,18790.2,50271.32,135395.16,466.44,26.07,12.455538221528862,4.34,46,74,356,285,242,193,26,31.62,6.28,16.81,2.0,45.28,7.18,11.54,55.54,37.75,2,Pune,star,Highway,South,75000,60395.16,20.2,13
OT069,2024-02,676,320715.3,328240.3,7525.0,101332.11,20016.7,53193.13,146173.36,474.43,26.5,12.578402366863905,4.29,50,76,360,316,247,209,0,31.6,6.24,16.59,2.29,45.58,7.4,11.24,53.25,36.54,2,Pune,star,Highway,South,75000,71173.36,22.19,14
OT069,2024-03,692,307123.35,313384.21,6260.86,96756.04,19504.1,50572.53,140290.68,443.82,25.92,12.6878612716763,4.28,54,77,403,289,276,249,62,31.5,6.35,16.47,2.0,45.68,7.8,11.13,58.24,39.88,2,Pune,star,Highway,South,75000,65290.68,21.26,15
OT069,2024-04,664,307275.95,313564.08,6288.13,96205.96,19552.5,51371.43,140146.06,462.76,25.67,12.605421686746988,4.3,43,85,367,297,260,219,35,31.31,6.36,16.72,2.01,45.61,6.48,12.8,55.27,39.16,2,Pune,star,Highway,South,75000,65146.06,21.2,16
OT069,2024-05,639,285676.23,292180.0,6503.77,89930.49,18071.9,47560.46,130113.38,447.07,25.73,12.513302034428795,4.29,40,83,355,284,244,190,32,31.48,6.33,16.65,2.23,45.55,6.26,12.99,55.56,38.18,2,Pune,star,Highway,South,75000,55113.38,19.29,17
OT069,2024-06,620,299935.66,306489.35,6553.69,95021.42,18729.7,48499.61,137684.93,483.77,26.14,12.42741935483871,4.34,50,78,350,270,227,241,22,31.68,6.24,16.17,2.14,45.9,8.06,12.58,56.45,36.61,2,Pune,star,Highway,South,75000,62684.93,20.9,18
OT070,2023-01,262,96590.8,101074.27,4483.47,30230.71,6286.72,19478.19,40595.18,368.67,27.81,13.969465648854962,3.77,42,53,110,152,80,98,11,31.3,6.51,20.17,4.44,42.03,16.03,20.23,41.98,30.53,3,Chandigarh,new,Mall,West,45000,-4404.82,-4.56,1
OT070,2023-02,212,79310.25,83536.18000000001,4225.93,25114.09,5104.88,15848.28,33243.0,374.1,28.67,14.19811320754717,3.8,29,39,83,129,67,59,0,31.67,6.44,19.98,5.06,41.92,13.68,18.4,39.15,31.6,3,Chandigarh,new,Mall,West,45000,-11757.0,-14.82,2
OT070,2023-03,260,96364.53,100155.3,3790.77,30660.21,6211.04,18021.33,41471.95,370.63,28.98,13.765384615384615,3.74,38,58,114,146,80,80,26,31.82,6.45,18.7,3.78,43.04,14.62,22.31,43.85,30.77,3,Chandigarh,new,Mall,West,45000,-3528.05,-3.66,3
OT070,2023-04,274,94856.86,99386.99,4530.13,30152.99,6186.400000000001,18794.75,39722.72,346.19,28.09,14.572992700729927,3.68,31,60,136,138,77,107,19,31.79,6.52,19.81,4.56,41.88,11.31,21.9,49.64,28.1,3,Chandigarh,new,Mall,West,45000,-5277.28,-5.56,4
OT070,2023-05,197,75898.93,78710.64,2811.71,23800.04,4816.24,15942.49,31340.16,385.27,27.5,14.131979695431472,3.58,28,42,83,114,62,57,4,31.36,6.35,21.0,3.57,41.29,14.21,21.32,42.13,31.47,3,Chandigarh,new,Mall,West,45000,-13659.84,-18.0,5
OT070,2023-06,224,76424.41,81112.95,4688.54,24075.7,5089.04,15557.08,31702.59,341.18,29.66,14.169642857142858,3.59,34,52,97,127,76,79,0,31.5,6.66,20.36,5.78,41.48,15.18,23.21,43.3,33.93,3,Chandigarh,new,Mall,West,45000,-13297.41,-17.4,6
OT070,2023-07,264,91372.47,95322.21,3949.74,28738.6,5936.4800000000005,17408.8,39288.59,346.11,29.54,13.977272727272727,3.63,42,67,121,143,98,103,0,31.45,6.5,19.05,4.14,43.0,15.91,25.38,45.83,37.12,3,Chandigarh,new,Mall,West,45000,-5711.41,-6.25,7
OT070,2023-08,280,102694.1,108260.54,5566.44,32121.93,6694.16,21028.29,42849.72,366.76,27.95,13.917857142857143,3.68,47,49,122,158,86,80,10,31.28,6.52,20.48,5.14,41.73,16.79,17.5,43.57,30.71,3,Chandigarh,new,Mall,West,45000,-2150.28,-2.09,8
OT070,2023-09,260,97972.94,103030.05,5057.11,31075.93,6360.64,19577.09,40959.28,376.82,29.47,13.692307692307692,3.75,27,60,116,144,74,80,0,31.72,6.49,19.98,4.91,41.81,10.38,23.08,44.62,28.46,3,Chandigarh,new,Mall,West,45000,-4040.72,-4.12,9
OT070,2023-10,337,122034.81,129335.51,7300.7,38321.48,7962.24,24759.27,50991.82,362.12,28.52,14.01780415430267,3.66,50,75,160,177,87,91,23,31.4,6.52,20.29,5.64,41.78,14.84,22.26,47.48,25.82,3,Chandigarh,new,Mall,West,45000,5991.82,4.91,10
OT070,2023-11,314,105637.1,111484.7,5847.6,33427.86,6928.24,20506.74,44774.26,336.42,29.16,14.17515923566879,3.68,28,71,148,166,97,95,27,31.64,6.56,19.41,5.25,42.38,8.92,22.61,47.13,30.89,3,Chandigarh,new,Mall,West,45000,-225.74,-0.21,11
OT070,2023-12,326,109483.52,115895.27,6411.75,34747.71,7233.6,22491.12,45011.09,335.84,28.4,14.404907975460123,3.65,36,80,152,174,90,119,11,31.74,6.61,20.54,5.53,41.11,11.04,24.54,46.63,27.61,3,Chandigarh,new,Mall,West,45000,11.09,0.01,12
OT070,2024-01,266,95974.39,100339.72,4365.33,30327.74,6213.68,19058.29,40374.68,360.81,27.86,14.270676691729323,3.71,32,62,129,137,88,88,11,31.6,6.47,19.86,4.35,42.07,12.03,23.31,48.5,33.08,3,Chandigarh,new,Mall,West,45000,-4625.32,-4.82,13
OT070,2024-02,255,91636.84,94989.72,3352.88,28801.7,5940.88,19011.74,37882.52,359.36,27.55,13.945098039215686,3.62,21,54,111,144,66,80,0,31.43,6.48,20.75,3.53,41.34,8.24,21.18,43.53,25.88,3,Chandigarh,new,Mall,West,45000,-7117.48,-7.77,14
OT070,2024-03,270,92470.05,96485.02,4014.9700000000003,28950.94,6008.64,18948.19,38562.28,342.48,28.9,13.85925925925926,3.71,29,55,119,151,72,90,13,31.31,6.5,20.49,4.16,41.7,10.74,20.37,44.07,26.67,3,Chandigarh,new,Mall,West,45000,-6437.72,-6.96,15
OT070,2024-04,299,105631.88,111686.59,6054.71,32867.79,6913.28,20445.329999999998,45405.48,353.28,28.32,14.137123745819398,3.69,32,70,129,170,80,103,24,31.12,6.54,19.36,5.42,42.98,10.7,23.41,43.14,26.76,3,Chandigarh,new,Mall,West,45000,405.48,0.38,16
