transaction_id,outlet_id,transaction_date,transaction_time,day_of_week,month,is_weekend,is_holiday,order_channel,order_type,item_category,items_ordered,gross_amount,discount_applied,net_amount,food_cost,packaging_cost,aggregator_commission,contribution_margin,payment_method,delivery_time_mins,prep_time_mins,distance_km,customer_id,is_repeat_customer,is_new_customer,customer_rating,had_complaint,upsell_taken,staff_on_shift,kitchen_utilization_pct,waste_flag
TXN0000356,OT001,23-01-2023,01:46:56,Monday,2023-01,0,0,WhatsApp,Takeaway,Biryani,2,710.84,0,710.84,257.71,37.5,14.22,401.41,Cash,,18,,CUST030364,1,0,4.7,0,0,6,0.53,0
TXN0000357,OT001,23-01-2023,15:02:53,Monday,2023-01,0,0,Dine-in,Dine-in,Beverage,2,212.78,0,212.78,40.94,20,0,151.84,Cash,,6,,CUST014081,1,0,,0,0,6,0.53,0
TXN0000358,OT001,23-01-2023,21:45:21,Monday,2023-01,0,0,Swiggy,Delivery,Biryani,1,356.34,0,356.34,130.02,18.75,81.96,125.61,UPI,29,18,6.39,CUST025216,1,0,,1,1,6,0.53,1
TXN0000359,OT001,23-01-2023,13:04:57,Monday,2023-01,0,0,WhatsApp,Takeaway,Beverage,1,98.6,0,98.6,19.33,10,1.97,67.3,UPI,,10,,CUST026017,1,0,,0,0,6,0.53,1
TXN0000360,OT001,23-01-2023,16:40:29,Monday,2023-01,0,0,Dine-in,Dine-in,Combo,4,1920.83,0,1920.83,663.15,100,0,1157.68,Wallet,,9,,CUST034744,0,1,,0,0,6,0.53,0
TXN0000361,OT001,23-01-2023,18:45:35,Monday,2023-01,0,0,Zomato,Delivery,Beverage,1,95.13,0,95.13,18.99,10,23.78,42.36,Card,28,13,3.52,CUST013026,0,1,3.4,0,1,6,0.53,0
TXN0000362,OT001,23-01-2023,15:23:08,Monday,2023-01,0,0,Zomato,Delivery,Pizza,2,832.46,73.89,758.57,221.08,45,189.64,302.85,UPI,21,16,4.8,CUST029319,1,0,,0,0,6,0.53,0
TXN0000363,OT001,23-01-2023,22:51:54,Monday,2023-01,0,0,WhatsApp,Takeaway,Burger,2,479.67,0,479.67,152.34,30,9.59,287.74,Wallet,,16,,CUST020345,0,1,,1,0,6,0.53,1
TXN0000364,OT001,23-01-2023,20:57:16,Monday,2023-01,0,0,Dine-in,Dine-in,Burger,3,702.61,0,702.61,225.75,45,0,431.86,Card,,15,,CUST032840,0,1,5,0,0,6,0.53,0
TXN0000365,OT001,23-01-2023,09:41:12,Monday,2023-01,0,0,Zomato,Delivery,Burger,2,441.25,0,441.25,135.4,30,110.31,165.54,Card,25,21,3.73,CUST036861,1,0,,0,1,6,0.53,0
TXN0000366,OT001,23-01-2023,11:45:46,Monday,2023-01,0,0,Swiggy,Delivery,Beverage,3,277.71,52.19,225.52,44.21,30,51.87,99.44,UPI,32,13,5.19,CUST025690,0,1,3.3,0,0,6,0.53,0
TXN0000367,OT001,23-01-2023,15:44:11,Monday,2023-01,0,0,Swiggy,Delivery,Biryani,2,697.31,0,697.31,236.57,37.5,160.38,262.86,Cash,29,10,3.83,CUST017431,1,0,4.6,0,0,6,0.53,1
TXN0000368,OT001,23-01-2023,13:34:52,Monday,2023-01,0,0,Swiggy,Delivery,Dessert,3,451.84,0,451.84,120.26,37.5,103.92,190.16,Card,48,14,0.76,CUST043285,1,0,,0,0,6,0.53,0
TXN0000369,OT001,23-01-2023,21:30:20,Monday,2023-01,0,0,Dine-in,Dine-in,Pizza,2,799.56,86.47,713.09,224.28,45,0,443.81,UPI,,12,,CUST014380,0,1,,0,1,6,0.53,0
TXN0000370,OT001,23-01-2023,14:12:37,Monday,2023-01,0,0,Dine-in,Dine-in,Beverage,2,193.37,0,193.37,36.89,20,0,136.48,UPI,,12,,CUST042866,1,0,,1,0,6,0.53,0
TXN0000371,OT001,24-01-2023,12:33:32,Tuesday,2023-01,0,0,Dine-in,Dine-in,Combo,3,1548.5,0,1548.5,520.89,75,0,952.61,UPI,,10,,CUST012420,1,0,3.6,0,0,7,0.3,0
TXN0000372,OT001,24-01-2023,21:32:56,Tuesday,2023-01,0,0,Zomato,Delivery,Pizza,4,1572.8,0,1572.8,476.87,90,393.2,612.73,UPI,29,10,6.65,CUST000691,1,0,,1,1,7,0.3,0
TXN0000373,OT001,24-01-2023,22:49:13,Tuesday,2023-01,0,0,Direct App,Takeaway,Beverage,1,106.92,0,106.92,20.9,10,5.35,70.67,Cash,,15,,CUST011237,1,0,3.7,1,0,7,0.3,0
TXN0000374,OT001,24-01-2023,14:24:32,Tuesday,2023-01,0,0,Zomato,Delivery,Pizza,4,1493.39,307.5,1185.89,346.96,90,296.47,452.46,UPI,32,17,7.59,CUST048090,1,0,3.5,0,0,7,0.3,0
TXN0000375,OT001,24-01-2023,21:45:34,Tuesday,2023-01,0,0,Swiggy,Delivery,Biryani,1,318.02,0,318.02,115.01,18.75,73.14,111.12,UPI,44,12,2.56,CUST044892,0,1,,0,0,7,0.3,0
TXN0000376,OT001,24-01-2023,19:15:58,Tuesday,2023-01,0,0,Direct App,Takeaway,Beverage,1,90.03,14.13,75.9,15.45,10,3.8,46.65,Wallet,,12,,CUST044477,1,0,4.2,0,0,7,0.3,1
TXN0000377,OT001,24-01-2023,14:57:24,Tuesday,2023-01,0,0,Direct App,Takeaway,Biryani,1,343.62,0,343.62,125.25,18.75,17.18,182.44,Card,,14,,CUST002485,0,1,,0,0,7,0.3,0
TXN0000378,OT001,24-01-2023,11:24:31,Tuesday,2023-01,0,0,Zomato,Delivery,Burger,2,433.85,0,433.85,145.37,30,108.46,150.02,Card,36,13,4.74,CUST013924,1,0,4.3,0,0,7,0.3,0
TXN0000379,OT001,24-01-2023,06:55:33,Tuesday,2023-01,0,0,Dine-in,Dine-in,Dessert,3,487.98,36.96,451.02,127.01,37.5,0,286.51,UPI,,12,,CUST006705,0,1,3.3,0,0,7,0.3,0
TXN0000380,OT001,25-01-2023,07:52:58,Wednesday,2023-01,0,0,Zomato,Delivery,Dessert,3,472.8,0,472.8,134.63,37.5,118.2,182.47,Cash,45,12,0.79,CUST013519,0,1,3.3,0,0,6,0.43,0
TXN0000381,OT001,25-01-2023,20:31:44,Wednesday,2023-01,0,0,Zomato,Delivery,Combo,4,1904.79,0,1904.79,630.01,100,476.2,698.58,UPI,20,15,2.69,CUST037291,1,0,,0,0,6,0.43,0
TXN0000382,OT001,25-01-2023,13:37:39,Wednesday,2023-01,0,0,Dine-in,Dine-in,Burger,3,642.15,0,642.15,214.45,45,0,382.7,Wallet,,11,,CUST030286,0,1,,0,0,6,0.43,0
TXN0000383,OT001,25-01-2023,19:13:39,Wednesday,2023-01,0,0,Zomato,Delivery,Burger,2,473.58,0,473.58,156.71,30,118.4,168.47,UPI,27,13,2.28,CUST020301,1,0,,0,1,6,0.43,0
TXN0000384,OT001,25-01-2023,07:59:18,Wednesday,2023-01,0,0,Zomato,Delivery,Burger,2,488.55,65.62,422.93,138.15,30,105.73,149.05,Card,38,13,1.85,CUST040984,0,1,4,0,0,6,0.43,0
TXN0000385,OT001,25-01-2023,18:36:55,Wednesday,2023-01,0,0,Direct App,Takeaway,Biryani,2,662.93,131.48,531.45,182.34,37.5,26.57,285.04,UPI,,15,,CUST034109,0,1,,0,1,6,0.43,0
TXN0000386,OT001,25-01-2023,19:24:17,Wednesday,2023-01,0,0,Dine-in,Dine-in,Burger,2,412.89,0,412.89,134.94,30,0,247.95,Card,,15,,CUST049985,1,0,4.7,0,0,6,0.43,0
TXN0000387,OT001,25-01-2023,13:04:57,Wednesday,2023-01,0,0,Zomato,Delivery,Beverage,2,209.98,0,209.98,43.81,20,52.5,93.67,UPI,16,17,5.29,CUST019489,1,0,3.9,0,1,6,0.43,0
TXN0000388,OT001,25-01-2023,14:02:26,Wednesday,2023-01,0,0,Direct App,Takeaway,Burger,4,839.61,0,839.61,262.32,60,41.98,475.31,UPI,,15,,CUST034652,1,0,,0,1,6,0.43,1
TXN0000389,OT001,25-01-2023,12:17:43,Wednesday,2023-01,0,0,Dine-in,Dine-in,Burger,2,460.36,0,460.36,146.72,30,0,283.64,UPI,,15,,CUST048711,0,1,3,0,0,6,0.43,0
TXN0000390,OT001,25-01-2023,20:52:34,Wednesday,2023-01,0,0,Dine-in,Dine-in,Combo,1,480.77,43.31,437.46,143.11,25,0,269.35,Cash,,13,,CUST023870,1,0,,0,0,6,0.43,0
TXN0000391,OT001,25-01-2023,12:12:34,Wednesday,2023-01,0,0,Zomato,Delivery,Beverage,3,283.71,0,283.71,54.09,30,70.93,128.69,UPI,25,15,7.35,CUST042216,1,0,3.5,0,0,6,0.43,0
TXN0000392,OT001,25-01-2023,10:42:54,Wednesday,2023-01,0,0,Zomato,Delivery,Burger,1,230.73,0,230.73,77.33,15,57.68,80.72,Card,23,10,3.18,CUST019334,1,0,5,0,0,6,0.43,0
TXN0000393,OT001,26-01-2023,17:27:34,Thursday,2023-01,0,1,Zomato,Delivery,Dessert,1,146.82,0,146.82,40.7,12.5,36.7,56.92,UPI,27,9,6.51,CUST036660,1,0,,0,0,8,0.4,0
TXN0000394,OT001,26-01-2023,14:32:50,Thursday,2023-01,0,1,Direct App,Takeaway,Beverage,2,181.79,0,181.79,35.6,20,9.09,117.1,UPI,,13,,CUST006573,0,1,,0,0,8,0.4,0
TXN0000395,OT001,26-01-2023,09:51:37,Thursday,2023-01,0,1,Swiggy,Delivery,Beverage,1,91.59,0,91.59,17.88,10,21.07,42.64,UPI,36,15,6.9,CUST008631,1,0,,0,0,8,0.4,0
TXN0000396,OT001,26-01-2023,09:12:28,Thursday,2023-01,0,1,WhatsApp,Takeaway,Combo,1,481.01,0,481.01,154.12,25,9.62,292.27,Card,,13,,CUST002724,1,0,,0,0,8,0.4,0
TXN0000397,OT001,26-01-2023,10:25:14,Thursday,2023-01,0,1,Swiggy,Delivery,Dessert,3,487.24,0,487.24,143.25,37.5,112.07,194.42,Card,34,11,4.9,CUST019997,1,0,,0,0,8,0.4,1
TXN0000398,OT001,26-01-2023,14:25:36,Thursday,2023-01,0,1,WhatsApp,Takeaway,Beverage,1,108.12,0,108.12,20.88,10,2.16,75.08,UPI,,12,,CUST028992,0,1,4,0,0,8,0.4,0
TXN0000399,OT001,26-01-2023,20:28:34,Thursday,2023-01,0,1,Zomato,Delivery,Beverage,1,103.74,0,103.74,20.97,10,25.94,46.83,UPI,32,14,5.21,CUST046234,1,0,,0,1,8,0.4,0
TXN0000400,OT001,26-01-2023,09:22:55,Thursday,2023-01,0,1,Zomato,Delivery,Dessert,1,155.22,28.65,126.57,36.66,12.5,31.64,45.77,Card,32,8,3.51,CUST001385,1,0,3.5,0,0,8,0.4,0
TXN0000401,OT001,26-01-2023,12:45:33,Thursday,2023-01,0,1,Dine-in,Dine-in,Burger,2,477.55,0,477.55,154.99,30,0,292.56,Cash,,14,,CUST013834,1,0,,1,1,8,0.4,0
TXN0000402,OT001,26-01-2023,17:06:16,Thursday,2023-01,0,1,Swiggy,Delivery,Combo,3,1311.65,0,1311.65,446.08,75,301.68,488.89,Card,26,8,5.83,CUST042419,1,0,,0,1,8,0.4,0
TXN0000403,OT001,26-01-2023,13:03:04,Thursday,2023-01,0,1,Swiggy,Delivery,Pizza,2,761.14,0,761.14,220.8,45,175.06,320.28,Card,15,13,3.87,CUST021327,0,1,4.4,0,0,8,0.4,0
TXN0000404,OT001,26-01-2023,17:41:28,Thursday,2023-01,0,1,WhatsApp,Takeaway,Biryani,3,1021.57,0,1021.57,355.69,56.25,20.43,589.2,UPI,,15,,CUST049012,0,1,,0,0,8,0.4,0
TXN0000405,OT001,27-01-2023,21:57:11,Friday,2023-01,0,0,Zomato,Delivery,Burger,3,689.09,102.65,586.44,192.21,45,146.61,202.62,UPI,16,8,6.28,CUST012176,0,1,3.9,0,0,8,0.53,0
TXN0000406,OT001,27-01-2023,18:47:17,Friday,2023-01,0,0,WhatsApp,Takeaway,Beverage,4,362.31,0,362.31,69.62,40,7.25,245.44,Card,,14,,CUST030532,1,0,,0,0,8,0.53,0
TXN0000407,OT001,27-01-2023,18:28:21,Friday,2023-01,0,0,Swiggy,Delivery,Dessert,2,294.17,47.13,247.04,70.61,25,56.82,94.61,UPI,23,18,1.36,CUST029363,1,0,,0,1,8,0.53,0
TXN0000408,OT001,27-01-2023,11:09:33,Friday,2023-01,0,0,Zomato,Delivery,Biryani,3,1065.24,142.88,922.36,322.21,56.25,230.59,313.31,UPI,22,12,3.32,CUST017207,0,1,3.9,0,0,8,0.53,0
TXN0000409,OT001,27-01-2023,19:56:05,Friday,2023-01,0,0,WhatsApp,Takeaway,Burger,1,205.04,0,205.04,64.27,15,4.1,121.67,UPI,,7,,CUST026330,1,0,4,0,0,8,0.53,0
TXN0000410,OT001,27-01-2023,14:15:07,Friday,2023-01,0,0,Swiggy,Delivery,Biryani,2,593.57,78.04,515.53,188.32,37.5,118.57,171.14,Card,39,9,2.41,CUST024977,1,0,3.8,0,1,8,0.53,1
TXN0000411,OT001,27-01-2023,14:25:47,Friday,2023-01,0,0,Swiggy,Delivery,Combo,2,1031.46,0,1031.46,328.91,50,237.24,415.31,UPI,25,10,2.37,CUST045639,0,1,,0,0,8,0.53,1
TXN0000412,OT001,27-01-2023,20:28:31,Friday,2023-01,0,0,Swiggy,Delivery,Beverage,3,307.75,59.1,248.65,50.61,30,57.19,110.85,Wallet,23,8,0.68,CUST024060,0,1,,0,1,8,0.53,0
TXN0000413,OT001,27-01-2023,19:57:51,Friday,2023-01,0,0,Zomato,Delivery,Combo,1,444.66,51.37,393.29,126.02,25,98.32,143.95,Cash,20,18,4.23,CUST036724,1,0,,0,1,8,0.53,0
TXN0000414,OT001,27-01-2023,13:13:10,Friday,2023-01,0,0,Zomato,Delivery,Pizza,2,838.75,0,838.75,249.67,45,209.69,334.39,Wallet,27,17,3.49,CUST011826,0,1,3.1,1,0,8,0.53,0
TXN0000415,OT001,27-01-2023,20:23:04,Friday,2023-01,0,0,Swiggy,Delivery,Dessert,3,491.05,0,491.05,133.48,37.5,112.94,207.13,Card,27,12,4.35,CUST032371,1,0,,0,1,8,0.53,0
TXN0000416,OT001,27-01-2023,16:41:58,Friday,2023-01,0,0,Zomato,Delivery,Burger,2,440.62,0,440.62,146.17,30,110.16,154.29,Cash,32,16,4.21,CUST014180,1,0,3.6,0,0,8,0.53,1
TXN0000417,OT001,27-01-2023,22:46:05,Friday,2023-01,0,0,Swiggy,Delivery,Burger,2,440.86,0,440.86,136.42,30,101.4,173.04,UPI,27,19,3.02,CUST020102,1,0,4.9,1,1,8,0.53,0
TXN0000418,OT001,27-01-2023,04:06:33,Friday,2023-01,0,0,Swiggy,Delivery,Dessert,1,160.57,0,160.57,43.6,12.5,36.93,67.54,UPI,18,10,4.48,CUST002261,1,0,,0,1,8,0.53,0
TXN0000419,OT001,27-01-2023,19:27:37,Friday,2023-01,0,0,WhatsApp,Takeaway,Dessert,2,273.77,0,273.77,78.11,25,5.48,165.18,UPI,,14,,CUST020045,1,0,5,0,1,8,0.53,1
TXN0000420,OT001,27-01-2023,10:50:22,Friday,2023-01,0,0,Dine-in,Dine-in,Biryani,2,711.82,0,711.82,251.5,37.5,0,422.82,Card,,12,,CUST031739,1,0,,0,0,8,0.53,0
TXN0000421,OT001,28-01-2023,14:53:41,Saturday,2023-01,1,0,Dine-in,Dine-in,Dessert,1,159.97,0,159.97,44.45,12.5,0,103.02,UPI,,5,,CUST009067,0,1,,0,0,6,0.53,0
TXN0000422,OT001,28-01-2023,20:02:31,Saturday,2023-01,1,0,Swiggy,Delivery,Biryani,1,293.25,32.8,260.45,87.67,18.75,59.9,94.13,UPI,30,11,7.89,CUST029059,1,0,3.7,0,0,6,0.53,0
TXN0000423,OT001,28-01-2023,13:26:19,Saturday,2023-01,1,0,Swiggy,Delivery,Biryani,1,335.01,0,335.01,113.5,18.75,77.05,125.71,UPI,32,21,6.94,CUST034249,1,0,,0,0,6,0.53,0
TXN0000424,OT001,28-01-2023,22:14:56,Saturday,2023-01,1,0,Zomato,Delivery,Dessert,1,157.29,0,157.29,45.18,12.5,39.32,60.29,UPI,45,16,7.65,CUST039696,1,0,,0,1,6,0.53,1
TXN0000425,OT001,28-01-2023,15:44:39,Saturday,2023-01,1,0,Direct App,Takeaway,Beverage,2,211.28,27.13,184.15,36.79,20,9.21,118.15,Wallet,,11,,CUST002420,1,0,3.5,0,1,6,0.53,1
TXN0000426,OT001,28-01-2023,20:16:39,Saturday,2023-01,1,0,Dine-in,Dine-in,Dessert,1,144.99,0,144.99,39.13,12.5,0,93.36,UPI,,18,,CUST031128,0,1,,0,0,6,0.53,1
TXN0000427,OT001,28-01-2023,13:20:50,Saturday,2023-01,1,0,Swiggy,Delivery,Beverage,2,192.77,0,192.77,40.31,20,44.34,88.12,UPI,36,19,7.42,CUST025545,1,0,3.9,0,0,6,0.53,0
TXN0000428,OT001,28-01-2023,17:20:30,Saturday,2023-01,1,0,Swiggy,Delivery,Combo,1,464.55,0,464.55,154.48,25,106.85,178.22,Cash,25,13,2.64,CUST007972,0,1,,0,0,6,0.53,1
TXN0000429,OT001,28-01-2023,16:51:14,Saturday,2023-01,1,0,Zomato,Delivery,Biryani,1,351.95,63.22,288.73,100.18,18.75,72.18,97.62,Card,41,10,1,CUST015480,0,1,,0,0,6,0.53,0
TXN0000430,OT001,28-01-2023,20:42:06,Saturday,2023-01,1,0,Zomato,Delivery,Pizza,1,376.17,0,376.17,112.22,22.5,94.04,147.41,UPI,24,12,2.61,CUST019044,0,1,3.3,0,1,6,0.53,1
TXN0000431,OT001,28-01-2023,12:48:16,Saturday,2023-01,1,0,Swiggy,Delivery,Dessert,3,451.18,0,451.18,130.72,37.5,103.77,179.19,Card,35,17,0.57,CUST016053,0,1,3.8,0,0,6,0.53,0
TXN0000432,OT001,28-01-2023,19:22:29,Saturday,2023-01,1,0,Zomato,Delivery,Pizza,2,829.99,0,829.99,252.49,45,207.5,325,Card,26,18,7.33,CUST009181,0,1,3.9,0,1,6,0.53,1
TXN0000433,OT001,28-01-2023,13:25:38,Saturday,2023-01,1,0,Swiggy,Delivery,Pizza,1,431.57,0,431.57,135.67,22.5,99.26,174.14,UPI,17,16,6.58,CUST035273,0,1,4,0,0,6,0.53,0
TXN0000434,OT001,28-01-2023,17:33:55,Saturday,2023-01,1,0,Swiggy,Delivery,Burger,2,424.24,56.23,368.01,114.56,30,84.64,138.81,UPI,15,19,3.87,CUST004360,0,1,3.9,0,1,6,0.53,1
TXN0000435,OT001,28-01-2023,23:02:37,Saturday,2023-01,1,0,Zomato,Delivery,Beverage,1,91.27,0,91.27,18.28,10,22.82,40.17,Cash,35,24,4.59,CUST029073,1,0,,0,0,6,0.53,0
TXN0000436,OT001,28-01-2023,13:27:18,Saturday,2023-01,1,0,Zomato,Delivery,Burger,1,210.96,0,210.96,68.58,15,52.74,74.64,Wallet,27,14,2.48,CUST038666,0,1,,0,0,6,0.53,0
TXN0000437,OT001,29-01-2023,19:43:36,Sunday,2023-01,1,0,Dine-in,Dine-in,Dessert,2,282.88,0,282.88,79.25,25,0,178.63,Cash,,14,,CUST021796,0,1,4.2,1,0,6,0.7,0
TXN0000438,OT001,29-01-2023,13:20:01,Sunday,2023-01,1,0,Zomato,Delivery,Biryani,3,1018.76,0,1018.76,346.39,56.25,254.69,361.43,UPI,17,10,1.82,CUST041685,0,1,4,0,1,6,0.7,1
TXN0000439,OT001,29-01-2023,13:34:22,Sunday,2023-01,1,0,Zomato,Delivery,Burger,2,407.77,0,407.77,133.89,30,101.94,141.94,UPI,27,15,4.11,CUST044646,0,1,,0,1,6,0.7,0
TXN0000440,OT001,29-01-2023,13:24:21,Sunday,2023-01,1,0,Swiggy,Delivery,Burger,2,452.08,0,452.08,139.81,30,103.98,178.29,UPI,30,12,6.53,CUST040439,1,0,4.1,0,1,6,0.7,0
TXN0000441,OT001,29-01-2023,19:15:25,Sunday,2023-01,1,0,Zomato,Delivery,Biryani,3,945.99,0,945.99,325.12,56.25,236.5,328.12,Card,25,9,3.89,CUST009472,1,0,3.8,0,1,6,0.7,0
TXN0000442,OT001,29-01-2023,15:47:55,Sunday,2023-01,1,0,Zomato,Delivery,Pizza,1,398.13,0,398.13,116.55,22.5,99.53,159.55,Cash,21,13,4.11,CUST015532,0,1,4.5,0,1,6,0.7,0
TXN0000443,OT001,29-01-2023,19:43:19,Sunday,2023-01,1,0,Swiggy,Delivery,Biryani,2,629.49,156.47,473.02,159.38,37.5,108.79,167.35,UPI,35,9,2.97,CUST005623,1,0,4.7,0,1,6,0.7,0
TXN0000444,OT001,29-01-2023,13:39:29,Sunday,2023-01,1,0,Direct App,Takeaway,Biryani,1,328.89,21.88,307.01,103.44,18.75,15.35,169.47,UPI,,10,,CUST009229,1,0,,0,0,6,0.7,1
TXN0000445,OT001,29-01-2023,04:08:23,Sunday,2023-01,1,0,Swiggy,Delivery,Burger,1,205.4,0,205.4,66.53,15,47.24,76.63,Card,38,14,6.96,CUST006999,0,1,,0,1,6,0.7,0
TXN0000446,OT001,29-01-2023,18:12:11,Sunday,2023-01,1,0,Swiggy,Delivery,Burger,3,622.69,72.61,550.08,173.8,45,126.52,204.76,Card,31,8,3.82,CUST015620,1,0,,0,1,6,0.7,0
TXN0000447,OT001,29-01-2023,09:03:29,Sunday,2023-01,1,0,Dine-in,Dine-in,Combo,2,856.84,98.04,758.8,252.37,50,0,456.43,Card,,14,,CUST008745,0,1,,0,0,6,0.7,0
TXN0000448,OT001,29-01-2023,10:49:01,Sunday,2023-01,1,0,Zomato,Delivery,Burger,3,610.14,0,610.14,188.3,45,152.54,224.3,Card,25,20,7.81,CUST033530,1,0,,0,0,6,0.7,0
TXN0000449,OT001,29-01-2023,18:05:24,Sunday,2023-01,1,0,Zomato,Delivery,Combo,1,449.11,82.42,366.69,122.33,25,91.67,127.69,Cash,33,8,5.33,CUST026975,1,0,,0,0,6,0.7,0
TXN0000450,OT001,29-01-2023,23:57:19,Sunday,2023-01,1,0,Zomato,Delivery,Biryani,1,342.02,0,342.02,124.2,18.75,85.5,113.57,Wallet,20,8,0.7,CUST043133,1,0,4.1,0,0,6,0.7,0
TXN0000451,OT001,29-01-2023,20:08:54,Sunday,2023-01,1,0,Zomato,Delivery,Biryani,2,673.19,0,673.19,233.12,37.5,168.3,234.27,Card,21,12,5.7,CUST019324,0,1,4.4,0,0,6,0.7,0
TXN0000452,OT001,29-01-2023,19:50:43,Sunday,2023-01,1,0,Swiggy,Delivery,Pizza,2,822.77,0,822.77,248.28,45,189.24,340.25,Cash,21,12,5.19,CUST049649,0,1,4.6,0,1,6,0.7,0
TXN0000453,OT001,29-01-2023,14:08:58,Sunday,2023-01,1,0,Zomato,Delivery,Beverage,3,297.5,0,297.5,61.97,30,74.38,131.15,UPI,28,13,5.13,CUST033747,0,1,,0,1,6,0.7,1
TXN0000454,OT001,29-01-2023,16:56:33,Sunday,2023-01,1,0,Swiggy,Delivery,Burger,4,886.6,0,886.6,289.68,60,203.92,333,UPI,36,12,3.91,CUST035080,0,1,,0,1,6,0.7,0
TXN0000455,OT001,29-01-2023,14:17:01,Sunday,2023-01,1,0,Swiggy,Delivery,Beverage,2,200.7,0,200.7,42.11,20,46.16,92.43,Card,26,16,1.34,CUST001935,0,1,4.2,0,0,6,0.7,0
TXN0000456,OT001,29-01-2023,21:27:15,Sunday,2023-01,1,0,Swiggy,Delivery,Pizza,1,400.4,30.58,369.82,115.24,22.5,85.06,147.02,UPI,26,16,6.14,CUST013143,1,0,,0,0,6,0.7,0
TXN0000457,OT001,29-01-2023,20:44:49,Sunday,2023-01,1,0,Direct App,Takeaway,Biryani,2,666.25,0,666.25,240.24,37.5,33.31,355.2,UPI,,5,,CUST023609,1,0,4,0,0,6,0.7,1
TXN0000458,OT001,30-01-2023,20:34:38,Monday,2023-01,0,0,Direct App,Takeaway,Burger,1,209.01,0,209.01,65.03,15,10.45,118.53,Card,,12,,CUST015291,0,1,4,0,0,6,0.47,0
TXN0000459,OT001,30-01-2023,22:43:46,Monday,2023-01,0,0,Dine-in,Dine-in,Pizza,2,863.21,0,863.21,270.92,45,0,547.29,UPI,,17,,CUST046254,0,1,3.2,0,0,6,0.47,0
TXN0000460,OT001,30-01-2023,18:42:25,Monday,2023-01,0,0,Swiggy,Delivery,Dessert,1,163.16,0,163.16,46.12,12.5,37.53,67.01,Cash,18,21,4.31,CUST001092,1,0,,0,0,6,0.47,0
TXN0000461,OT001,30-01-2023,10:10:41,Monday,2023-01,0,0,Zomato,Delivery,Biryani,1,328.7,77.79,250.91,86.36,18.75,62.73,83.07,Card,27,8,2.58,CUST046100,0,1,3.7,1,0,6,0.47,0
TXN0000462,OT001,30-01-2023,11:25:14,Monday,2023-01,0,0,Direct App,Takeaway,Pizza,1,394.35,0,394.35,113.74,22.5,19.72,238.39,Wallet,,7,,CUST006656,0,1,,0,0,6,0.47,1
TXN0000463,OT001,30-01-2023,22:35:51,Monday,2023-01,0,0,Dine-in,Dine-in,Pizza,1,426.28,0,426.28,123.45,22.5,0,280.33,UPI,,5,,CUST007550,0,1,,0,1,6,0.47,0
TXN0000464,OT001,30-01-2023,22:34:11,Monday,2023-01,0,0,Zomato,Delivery,Pizza,3,1080.9,0,1080.9,327.4,67.5,270.23,415.77,Cash,29,8,2.89,CUST029675,0,1,3.8,0,0,6,0.47,0
TXN0000465,OT001,30-01-2023,22:11:10,Monday,2023-01,0,0,Dine-in,Dine-in,Biryani,2,646.87,152.39,494.48,172.27,37.5,0,284.71,Card,,9,,CUST039471,1,0,4.6,0,1,6,0.47,0
TXN0000466,OT001,30-01-2023,19:20:45,Monday,2023-01,0,0,Dine-in,Dine-in,Pizza,2,751.9,0,751.9,215.25,45,0,491.65,Card,,8,,CUST028134,1,0,4.3,0,0,6,0.47,1
TXN0000467,OT001,30-01-2023,12:28:14,Monday,2023-01,0,0,Swiggy,Delivery,Biryani,1,342.25,0,342.25,120.58,18.75,78.72,124.2,Cash,27,15,2.15,CUST047654,0,1,4,0,0,6,0.47,0
TXN0000468,OT001,30-01-2023,21:56:47,Monday,2023-01,0,0,Dine-in,Dine-in,Beverage,2,212.81,0,212.81,41.38,20,0,151.43,Cash,,12,,CUST033072,0,1,4.2,0,0,6,0.47,0
TXN0000469,OT001,30-01-2023,08:32:35,Monday,2023-01,0,0,Direct App,Takeaway,Biryani,1,296.67,60.26,236.41,82.69,18.75,11.82,123.15,Card,,12,,CUST028907,0,1,4.6,0,0,6,0.47,0
TXN0000470,OT001,30-01-2023,20:16:07,Monday,2023-01,0,0,Swiggy,Delivery,Beverage,1,107.69,0,107.69,21.38,10,24.77,51.54,UPI,20,11,1.87,CUST021381,0,1,,0,0,6,0.47,0
TXN0000471,OT001,30-01-2023,20:59:52,Monday,2023-01,0,0,Swiggy,Delivery,Beverage,1,103.88,0,103.88,20.72,10,23.89,49.27,UPI,18,16,3.37,CUST028215,0,1,3.2,0,1,6,0.47,0
TXN0000472,OT001,31-01-2023,10:07:57,Tuesday,2023-01,0,0,Swiggy,Delivery,Pizza,3,1180.62,126.29,1054.33,316.46,67.5,242.5,427.87,UPI,31,16,4.48,CUST040844,0,1,4.2,1,0,7,0.4,0
TXN0000473,OT001,31-01-2023,19:45:26,Tuesday,2023-01,0,0,Dine-in,Dine-in,Biryani,1,312.04,0,312.04,107.86,18.75,0,185.43,Wallet,,15,,CUST042583,0,1,4,0,1,7,0.4,0
TXN0000474,OT001,31-01-2023,08:55:21,Tuesday,2023-01,0,0,Zomato,Delivery,Beverage,2,185.16,0,185.16,36.65,20,46.29,82.22,Card,30,12,0.58,CUST003953,1,0,3.8,0,1,7,0.4,1
