review_id,outlet_id,review_date,platform,rating,review_category,sentiment_score,is_complaint,was_resolved,response_time_hours,archetype
REV0022067,OT067,2023-08-05,Swiggy,5,Service,0.95,0,0,,star
REV0022068,OT067,2023-06-14,Direct,5,Food Quality,1.0,0,0,,star
REV0022069,OT067,2023-08-09,Zomato,3,Value for Money,-0.03,0,0,,star
REV0022070,OT067,2024-02-12,Google,5,Value for Money,1.0,0,0,,star
REV0022071,OT067,2023-11-28,Swiggy,4,Value for Money,0.18,0,0,,star
REV0022072,OT067,2023-08-04,Zomato,4,Quantity,0.77,0,0,,star
REV0022073,OT067,2024-05-29,Swiggy,5,Delivery Speed,1.0,0,0,,star
REV0022074,OT067,2024-05-15,Swiggy,5,Delivery Speed,0.83,0,0,,star
REV0022075,OT067,2023-11-07,Zomato,4,Quantity,0.64,0,0,,star
REV0022076,OT067,2024-02-05,Swiggy,3,Food Quality,0.05,0,0,,star
REV0022077,OT067,2023-06-14,Zomato,5,Quantity,0.88,0,0,,star
REV0022078,OT067,2024-05-11,Swiggy,4,Service,0.66,0,0,,star
REV0022079,OT067,2023-01-05,Zomato,5,Delivery Speed,0.86,0,0,,star
REV0022080,OT067,2023-11-17,Zomato,5,Quantity,1.0,0,0,,star
REV0022081,OT067,2023-07-03,Swiggy,5,Packaging,1.0,0,0,,star
REV0022082,OT067,2023-05-02,Swiggy,5,Quantity,1.0,0,0,,star
REV0022083,OT067,2024-01-11,Swiggy,5,Delivery Speed,1.0,0,0,,star
REV0022084,OT067,2023-08-24,Zomato,5,Service,0.96,0,0,,star
REV0022085,OT067,2024-05-25,Google,5,Food Quality,0.89,0,0,,star
REV0022086,OT067,2023-05-22,Zomato,5,Delivery Speed,0.95,0,0,,star
REV0022087,OT067,2023-04-07,Swiggy,3,Delivery Speed,-0.1,0,0,,star
REV0022088,OT067,2023-07-16,Zomato,4,Delivery Speed,0.5,0,0,,star
REV0022089,OT067,2024-04-08,Swiggy,3,Delivery Speed,0.23,0,0,,star
REV0022090,OT067,2024-02-26,Zomato,5,Packaging,0.79,0,0,,star
REV0022091,OT067,2023-04-14,Zomato,5,Service,0.98,0,0,,star
REV0022092,OT067,2024-03-20,Zomato,5,Value for Money,1.0,0,0,,star
REV0022093,OT067,2023-05-30,Swiggy,3,Service,-0.14,0,0,,star
REV0022094,OT067,2023-04-26,Zomato,5,Delivery Speed,1.0,0,0,,star
REV0022095,OT067,2023-10-26,Zomato,3,Food Quality,0.01,0,0,,star
REV0022096,OT067,2023-10-25,Swiggy,5,Quantity,1.0,0,0,,star
REV0022097,OT067,2023-04-10,Google,4,Value for Money,0.53,0,0,,star
REV0022098,OT067,2023-12-17,Zomato,5,Food Quality,1.0,0,0,,star
REV0022099,OT067,2023-06-06,Google,5,Quantity,0.9,0,0,,star
REV0022100,OT067,2024-05-11,Swiggy,3,Packaging,-0.07,0,0,,star
REV0022101,OT067,2023-06-14,Zomato,5,Delivery Speed,0.72,0,0,,star
REV0022102,OT067,2023-08-24,Zomato,5,Service,1.0,0,0,,star
REV0022103,OT067,2023-06-18,Swiggy,5,Food Quality,1.0,0,0,,star
REV0022104,OT067,2024-03-30,Google,5,Delivery Speed,0.96,0,0,,star
REV0022105,OT067,2023-09-25,Zomato,4,Food Quality,0.5,0,0,,star
REV0022106,OT067,2023-10-29,Zomato,3,Delivery Speed,-0.04,0,0,,star
REV0022107,OT067,2023-11-12,Zomato,5,Service,1.0,0,0,,star
REV0022108,OT067,2024-01-18,Zomato,4,Service,0.54,0,0,,star
REV0022109,OT067,2023-04-27,Swiggy,3,Service,0.07,0,0,,star
REV0022110,OT067,2023-01-24,Google,4,Value for Money,0.64,0,0,,star
REV0022111,OT067,2023-09-08,Zomato,5,Value for Money,0.85,0,0,,star
REV0022112,OT067,2023-08-12,Zomato,3,Service,-0.05,0,0,,star
REV0022113,OT067,2023-07-28,Swiggy,4,Food Quality,0.56,0,0,,star
REV0022114,OT067,2023-03-02,Google,4,Delivery Speed,0.26,0,0,,star
REV0022115,OT067,2024-05-24,Zomato,4,Packaging,0.43,0,0,,star
REV0022116,OT067,2023-02-02,Swiggy,5,Service,1.0,0,0,,star
REV0022117,OT067,2023-11-15,Swiggy,5,Food Quality,1.0,0,0,,star
REV0022118,OT067,2023-08-03,Swiggy,4,Value for Money,0.61,0,0,,star
REV0022119,OT067,2024-02-19,Zomato,5,Delivery Speed,0.8,0,0,,star
REV0022120,OT067,2024-04-10,Swiggy,4,Quantity,0.56,0,0,,star
REV0022121,OT067,2023-07-24,Direct,4,Food Quality,0.45,0,0,,star
REV0022122,OT067,2023-03-20,Zomato,3,Packaging,0.24,0,0,,star
REV0022123,OT067,2023-06-23,Zomato,4,Delivery Speed,0.12,0,0,,star
REV0022124,OT067,2023-04-02,Zomato,5,Value for Money,0.83,0,0,,star
REV0022125,OT067,2023-03-26,Zomato,5,Quantity,0.67,0,0,,star
REV0022126,OT067,2023-07-17,Zomato,5,Food Quality,0.84,0,0,,star
REV0022127,OT067,2024-05-18,Swiggy,5,Service,0.83,0,0,,star
REV0022128,OT067,2023-01-23,Google,3,Service,0.12,0,0,,star
REV0022129,OT067,2024-01-30,Direct,4,Service,0.47,0,0,,star
REV0022130,OT067,2023-06-23,Google,5,Delivery Speed,0.79,0,0,,star
REV0022131,OT067,2023-06-25,Zomato,4,Food Quality,0.65,0,0,,star
REV0022132,OT067,2023-02-11,Google,5,Service,1.0,0,0,,star
REV0022133,OT067,2023-04-16,Swiggy,4,Value for Money,0.52,0,0,,star
REV0022134,OT067,2024-02-04,Swiggy,5,Delivery Speed,1.0,0,0,,star
REV0022135,OT067,2023-02-01,Zomato,5,Value for Money,0.95,0,0,,star
REV0022136,OT067,2023-12-17,Zomato,5,Quantity,0.94,0,0,,star
REV0022137,OT067,2023-03-16,Zomato,5,Delivery Speed,1.0,0,0,,star
REV0022138,OT067,2023-08-19,Swiggy,4,Food Quality,0.64,0,0,,star
REV0022139,OT067,2023-05-26,Google,4,Delivery Speed,0.6,0,0,,star
REV0022140,OT067,2023-04-26,Swiggy,4,Food Quality,0.65,0,0,,star
REV0022141,OT067,2023-04-07,Swiggy,5,Delivery Speed,1.0,0,0,,star
REV0022142,OT067,2024-05-23,Google,3,Value for Money,0.17,0,0,,star
REV0022143,OT067,2024-04-22,Swiggy,5,Delivery Speed,1.0,0,0,,star
REV0022144,OT067,2023-10-27,Zomato,5,Delivery Speed,0.97,0,0,,star
REV0022145,OT067,2023-09-27,Zomato,5,Delivery Speed,1.0,0,0,,star
REV0022146,OT067,2024-06-30,Swiggy,5,Delivery Speed,1.0,0,0,,star
REV0022147,OT067,2024-02-23,Google,4,Packaging,0.63,0,0,,star
REV0022148,OT067,2023-10-16,Zomato,5,Delivery Speed,0.98,0,0,,star
REV0022149,OT067,2024-05-06,Swiggy,4,Service,0.67,0,0,,star
REV0022150,OT067,2024-04-25,Swiggy,4,Food Quality,0.79,0,0,,star
REV0022151,OT067,2023-04-23,Zomato,5,Delivery Speed,0.89,0,0,,star
REV0022152,OT067,2024-06-18,Swiggy,5,Delivery Speed,1.0,0,0,,star
REV0022153,OT067,2024-01-15,Google,5,Food Quality,0.95,0,0,,star
REV0022154,OT067,2024-02-22,Swiggy,5,Quantity,1.0,0,0,,star
REV0022155,OT067,2023-07-03,Zomato,5,Quantity,0.88,0,0,,star
REV0022156,OT067,2024-01-08,Zomato,4,Quantity,0.45,0,0,,star
REV0022157,OT067,2023-09-14,Google,3,Food Quality,0.19,0,0,,star
REV0022158,OT067,2023-06-09,Zomato,5,Delivery Speed,1.0,0,0,,star
REV0022159,OT067,2023-09-16,Swiggy,5,Service,0.93,0,0,,star
REV0022160,OT067,2023-07-12,Swiggy,5,Value for Money,1.0,0,0,,star
REV0022161,OT067,2023-03-29,Zomato,5,Quantity,0.78,0,0,,star
REV0022162,OT067,2023-08-17,Zomato,4,Delivery Speed,0.47,0,0,,star
REV0022163,OT067,2023-09-02,Zomato,5,Food Quality,0.81,0,0,,star
REV0022164,OT067,2023-07-17,Swiggy,5,Food Quality,0.97,0,0,,star
REV0022165,OT067,2023-08-07,Swiggy,5,Value for Money,0.8,0,0,,star
REV0022166,OT067,2024-03-27,Google,5,Service,1.0,0,0,,star
REV0022167,OT067,2023-02-07,Google,5,Quantity,0.84,0,0,,star
REV0022168,OT067,2024-06-05,Direct,5,Packaging,1.0,0,0,,star
REV0022169,OT067,2024-03-28,Swiggy,2,Quantity,-0.39,1,1,0.8,star
REV0022170,OT067,2024-03-24,Swiggy,4,Quantity,0.61,0,0,,star
REV0022171,OT067,2023-03-01,Google,5,Food Quality,0.81,0,0,,star
REV0022172,OT067,2024-01-07,Zomato,5,Delivery Speed,0.97,0,0,,star
REV0022173,OT067,2023-05-25,Google,3,Quantity,-0.14,0,0,,star
REV0022174,OT067,2023-02-26,Zomato,3,Value for Money,-0.19,0,0,,star
REV0022175,OT067,2023-04-11,Zomato,5,Food Quality,1.0,0,0,,star
REV0022176,OT067,2024-01-13,Zomato,5,Value for Money,1.0,0,0,,star
REV0022177,OT067,2023-07-18,Swiggy,5,Packaging,0.95,0,0,,star
REV0022178,OT067,2023-08-23,Swiggy,5,Packaging,0.91,0,0,,star
REV0022179,OT067,2023-11-22,Zomato,4,Quantity,0.61,0,0,,star
REV0022180,OT067,2024-05-13,Google,5,Service,1.0,0,0,,star
REV0022181,OT067,2023-10-04,Swiggy,5,Packaging,0.88,0,0,,star
REV0022182,OT067,2023-11-28,Direct,5,Value for Money,1.0,0,0,,star
REV0022183,OT067,2023-09-11,Zomato,5,Quantity,1.0,0,0,,star
REV0022184,OT067,2023-05-24,Zomato,5,Quantity,0.6,0,0,,star
REV0022185,OT067,2024-01-07,Swiggy,5,Delivery Speed,0.82,0,0,,star
REV0022186,OT067,2023-02-10,Direct,3,Quantity,-0.2,0,0,,star
REV0022187,OT067,2023-11-23,Google,5,Value for Money,1.0,0,0,,star
REV0022188,OT067,2024-05-17,Google,4,Value for Money,0.61,0,0,,star
REV0022189,OT067,2023-04-14,Google,5,Delivery Speed,0.94,0,0,,star
REV0022190,OT067,2023-04-18,Swiggy,5,Food Quality,0.71,0,0,,star
REV0022191,OT067,2024-01-17,Swiggy,5,Quantity,0.99,0,0,,star
REV0022192,OT067,2023-11-03,Swiggy,4,Service,0.29,0,0,,star
REV0022193,OT067,2024-04-09,Zomato,4,Service,0.49,0,0,,star
REV0022194,OT067,2023-12-23,Zomato,4,Food Quality,0.57,0,0,,star
REV0022195,OT067,2023-08-19,Swiggy,4,Food Quality,0.49,0,0,,star
REV0022196,OT067,2023-10-31,Zomato,4,Service,0.58,0,0,,star
REV0022197,OT067,2024-01-15,Zomato,5,Food Quality,0.83,0,0,,star
REV0022198,OT067,2023-08-20,Swiggy,5,Packaging,1.0,0,0,,star
REV0022199,OT067,2024-02-17,Zomato,4,Service,0.4,0,0,,star
REV0022200,OT067,2024-02-13,Swiggy,5,Delivery Speed,1.0,0,0,,star
REV0022201,OT067,2023-05-20,Google,4,Service,0.6,0,0,,star
REV0022202,OT067,2023-09-16,Swiggy,4,Value for Money,0.55,0,0,,star
REV0022203,OT067,2023-01-14,Zomato,5,Packaging,1.0,0,0,,star
REV0022204,OT067,2023-06-30,Zomato,5,Packaging,1.0,0,0,,star
REV0022205,OT067,2024-06-12,Zomato,4,Food Quality,0.52,0,0,,star
REV0022206,OT067,2024-01-26,Zomato,5,Food Quality,1.0,0,0,,star
REV0022207,OT067,2023-01-14,Swiggy,5,Service,1.0,0,0,,star
REV0022208,OT067,2024-05-29,Zomato,5,Delivery Speed,0.88,0,0,,star
REV0022209,OT067,2024-03-15,Direct,5,Service,0.83,0,0,,star
REV0022210,OT067,2024-04-29,Google,3,Packaging,0.21,0,0,,star
REV0022211,OT067,2023-04-27,Swiggy,5,Food Quality,0.97,0,0,,star
REV0022212,OT067,2023-10-06,Zomato,5,Delivery Speed,0.79,0,0,,star
REV0022213,OT067,2023-12-20,Zomato,4,Packaging,0.44,0,0,,star
REV0022214,OT067,2023-04-05,Google,5,Packaging,1.0,0,0,,star
REV0022215,OT067,2023-12-09,Swiggy,5,Packaging,0.79,0,0,,star
REV0022216,OT067,2023-03-12,Zomato,5,Food Quality,0.92,0,0,,star
REV0022217,OT067,2023-12-05,Zomato,5,Food Quality,0.97,0,0,,star
REV0022218,OT067,2023-07-19,Zomato,5,Packaging,0.95,0,0,,star
REV0022219,OT067,2024-03-13,Zomato,3,Food Quality,-0.02,0,0,,star
REV0022220,OT067,2024-06-09,Google,5,Value for Money,0.7,0,0,,star
REV0022221,OT067,2023-01-20,Zomato,4,Delivery Speed,0.34,0,0,,star
REV0022222,OT067,2024-03-14,Swiggy,5,Service,0.99,0,0,,star
REV0022223,OT067,2023-10-16,Swiggy,5,Value for Money,0.77,0,0,,star
REV0022224,OT067,2023-08-06,Zomato,4,Service,0.42,0,0,,star
REV0022225,OT067,2023-03-19,Google,5,Food Quality,0.91,0,0,,star
REV0022226,OT067,2023-12-19,Google,5,Quantity,0.67,0,0,,star
REV0022227,OT067,2023-04-25,Zomato,4,Delivery Speed,0.82,0,0,,star
REV0022228,OT067,2023-02-15,Swiggy,3,Delivery Speed,0.11,0,0,,star
REV0022229,OT067,2024-04-22,Direct,4,Delivery Speed,0.74,0,0,,star
REV0022230,OT067,2024-05-16,Swiggy,4,Packaging,0.46,0,0,,star
REV0022231,OT067,2024-05-08,Swiggy,5,Quantity,1.0,0,0,,star
REV0022232,OT067,2023-04-09,Swiggy,4,Packaging,0.64,0,0,,star
REV0022233,OT067,2024-05-12,Swiggy,4,Service,0.44,0,0,,star
REV0022234,OT067,2024-03-04,Google,5,Service,1.0,0,0,,star
REV0022235,OT067,2024-03-06,Swiggy,4,Quantity,0.61,0,0,,star
REV0022236,OT067,2024-05-31,Google,4,Delivery Speed,0.45,0,0,,star
REV0022237,OT067,2024-02-29,Swiggy,4,Value for Money,0.69,0,0,,star
REV0022238,OT067,2024-04-02,Google,4,Delivery Speed,0.37,0,0,,star
REV0022239,OT067,2023-11-06,Direct,4,Delivery Speed,0.52,0,0,,star
REV0022240,OT067,2024-02-13,Google,5,Service,1.0,0,0,,star
REV0022241,OT067,2023-01-30,Swiggy,4,Service,0.28,0,0,,star
REV0022242,OT067,2023-09-13,Zomato,5,Delivery Speed,1.0,0,0,,star
REV0022243,OT067,2023-10-29,Direct,4,Food Quality,0.51,0,0,,star
REV0022244,OT067,2024-03-28,Swiggy,4,Delivery Speed,0.44,0,0,,star
REV0022245,OT067,2023-03-28,Swiggy,3,Service,0.29,0,0,,star
REV0022246,OT067,2023-11-16,Swiggy,5,Food Quality,0.89,0,0,,star
REV0022247,OT067,2024-01-24,Google,5,Packaging,1.0,0,0,,star
REV0022248,OT067,2023-06-24,Swiggy,4,Value for Money,0.42,0,0,,star
REV0022249,OT067,2024-06-05,Google,5,Service,1.0,0,0,,star
REV0022250,OT067,2023-05-17,Zomato,5,Packaging,0.85,0,0,,star
REV0022251,OT067,2023-08-23,Zomato,4,Food Quality,0.39,0,0,,star
REV0022252,OT067,2023-12-24,Zomato,4,Value for Money,0.55,0,0,,star
REV0022253,OT067,2024-04-16,Swiggy,4,Value for Money,0.37,0,0,,star
REV0022254,OT067,2024-03-02,Zomato,5,Quantity,1.0,0,0,,star
REV0022255,OT067,2023-07-01,Google,5,Food Quality,1.0,0,0,,star
REV0022256,OT067,2023-01-19,Zomato,5,Service,1.0,0,0,,star
REV0022257,OT067,2024-05-01,Swiggy,4,Service,0.55,0,0,,star
REV0022258,OT067,2024-01-26,Zomato,5,Service,0.85,0,0,,star
REV0022259,OT067,2024-01-25,Swiggy,4,Delivery Speed,0.38,0,0,,star
REV0022260,OT067,2024-05-24,Zomato,5,Packaging,1.0,0,0,,star
REV0022261,OT067,2024-02-28,Swiggy,4,Food Quality,0.66,0,0,,star
REV0022262,OT067,2024-01-23,Zomato,5,Value for Money,1.0,0,0,,star
REV0022263,OT067,2023-02-16,Zomato,5,Food Quality,1.0,0,0,,star
REV0022264,OT067,2024-01-06,Zomato,4,Packaging,0.43,0,0,,star
REV0022265,OT067,2024-01-01,Swiggy,5,Food Quality,0.84,0,0,,star
REV0022266,OT067,2024-04-12,Swiggy,5,Value for Money,1.0,0,0,,star
REV0022267,OT067,2024-03-16,Google,4,Service,0.5,0,0,,star
REV0022268,OT067,2024-05-08,Swiggy,5,Value for Money,1.0,0,0,,star
REV0022269,OT067,2024-05-07,Zomato,5,Value for Money,0.82,0,0,,star
REV0022270,OT067,2024-02-03,Swiggy,5,Packaging,0.84,0,0,,star
REV0022271,OT067,2023-05-28,Zomato,3,Packaging,-0.13,0,0,,star
REV0022272,OT067,2023-01-20,Swiggy,4,Value for Money,0.56,0,0,,star
REV0022273,OT067,2024-04-27,Zomato,5,Food Quality,1.0,0,0,,star
REV0022274,OT067,2024-03-14,Google,5,Packaging,1.0,0,0,,star
REV0022275,OT067,2024-04-27,Swiggy,2,Food Quality,-0.55,1,0,14.1,star
REV0022276,OT067,2023-02-19,Zomato,3,Food Quality,0.14,0,0,,star
REV0022277,OT067,2023-11-23,Google,4,Delivery Speed,0.4,0,0,,star
REV0022278,OT067,2023-12-29,Swiggy,5,Quantity,1.0,0,0,,star
REV0022279,OT067,2024-01-30,Zomato,5,Quantity,1.0,0,0,,star
REV0022280,OT067,2023-05-06,Swiggy,3,Service,-0.14,0,0,,star
REV0022281,OT067,2024-05-26,Swiggy,5,Quantity,0.92,0,0,,star
REV0022282,OT067,2023-10-14,Zomato,4,Food Quality,0.45,0,0,,star
REV0022283,OT067,2023-08-02,Zomato,5,Quantity,0.86,0,0,,star
REV0022284,OT067,2023-11-08,Zomato,4,Service,0.39,0,0,,star
REV0022285,OT067,2023-03-22,Zomato,5,Packaging,0.83,0,0,,star
REV0022286,OT067,2024-04-12,Swiggy,3,Quantity,-0.16,0,0,,star
REV0022287,OT067,2023-07-01,Direct,4,Service,0.42,0,0,,star
REV0022288,OT067,2023-06-08,Zomato,4,Service,0.59,0,0,,star
REV0022289,OT067,2023-06-29,Google,3,Delivery Speed,0.01,0,0,,star
REV0022290,OT067,2024-01-21,Direct,5,Service,1.0,0,0,,star
REV0022291,OT067,2024-04-14,Google,4,Quantity,0.52,0,0,,star
REV0022292,OT067,2023-06-12,Zomato,4,Service,0.35,0,0,,star
REV0022293,OT067,2024-06-01,Zomato,5,Value for Money,0.85,0,0,,star
REV0022294,OT067,2024-01-26,Swiggy,5,Delivery Speed,1.0,0,0,,star
REV0022295,OT067,2024-04-26,Zomato,4,Delivery Speed,0.41,0,0,,star
REV0022296,OT067,2023-12-23,Swiggy,5,Value for Money,0.86,0,0,,star
REV0022297,OT067,2023-07-05,Swiggy,5,Food Quality,0.91,0,0,,star
REV0022298,OT067,2024-04-22,Zomato,3,Value for Money,-0.04,0,0,,star
REV0022299,OT067,2023-10-06,Zomato,4,Food Quality,0.49,0,0,,star
REV0022300,OT067,2023-02-08,Direct,4,Service,0.68,0,0,,star
REV0022301,OT067,2024-05-17,Zomato,3,Food Quality,-0.09,0,0,,star
REV0022302,OT067,2023-09-09,Zomato,4,Packaging,0.34,0,0,,star
REV0022303,OT067,2023-07-11,Zomato,4,Food Quality,0.84,0,0,,star
REV0022304,OT067,2023-06-07,Zomato,4,Value for Money,0.73,0,0,,star
REV0022305,OT067,2023-07-15,Swiggy,5,Delivery Speed,1.0,0,0,,star
REV0022306,OT067,2023-10-25,Google,3,Delivery Speed,0.07,0,0,,star
REV0022307,OT067,2023-07-25,Swiggy,4,Food Quality,0.45,0,0,,star
REV0022308,OT067,2023-06-02,Zomato,5,Delivery Speed,0.98,0,0,,star
REV0022309,OT067,2023-11-16,Zomato,5,Delivery Speed,0.94,0,0,,star
REV0022310,OT067,2023-07-26,Zomato,5,Packaging,0.88,0,0,,star
REV0022311,OT067,2023-08-17,Google,5,Packaging,0.93,0,0,,star
REV0022312,OT067,2023-05-30,Direct,5,Packaging,1.0,0,0,,star
REV0022313,OT067,2023-10-29,Swiggy,3,Food Quality,-0.06,0,0,,star
REV0022314,OT067,2023-06-14,Google,3,Delivery Speed,-0.18,0,0,,star
REV0022315,OT067,2024-06-29,Google,3,Delivery Speed,0.04,0,0,,star
REV0022316,OT067,2023-12-21,Swiggy,5,Service,1.0,0,0,,star
REV0022317,OT067,2024-02-07,Google,4,Delivery Speed,0.47,0,0,,star
REV0022318,OT067,2024-05-13,Swiggy,4,Packaging,0.56,0,0,,star
REV0022319,OT067,2023-06-05,Google,4,Service,0.49,0,0,,star
REV0022320,OT067,2023-03-26,Direct,5,Value for Money,1.0,0,0,,star
REV0022321,OT067,2023-06-27,Direct,5,Food Quality,0.86,0,0,,star
REV0022322,OT067,2023-05-30,Swiggy,4,Packaging,0.47,0,0,,star
REV0022323,OT067,2024-05-29,Google,4,Quantity,0.81,0,0,,star
REV0022324,OT067,2024-03-22,Zomato,5,Delivery Speed,1.0,0,0,,star
REV0022325,OT067,2023-03-11,Zomato,4,Food Quality,0.51,0,0,,star
REV0022326,OT067,2023-11-30,Zomato,4,Service,0.61,0,0,,star
REV0022327,OT067,2024-03-28,Zomato,5,Quantity,1.0,0,0,,star
REV0022328,OT067,2024-02-06,Direct,5,Packaging,1.0,0,0,,star
REV0022329,OT067,2023-05-25,Google,4,Delivery Speed,0.33,0,0,,star
REV0022330,OT067,2023-03-23,Swiggy,4,Value for Money,0.19,0,0,,star
REV0022331,OT067,2024-03-24,Swiggy,5,Delivery Speed,0.75,0,0,,star
REV0022332,OT067,2023-12-19,Swiggy,5,Packaging,1.0,0,0,,star
REV0022333,OT067,2023-06-20,Swiggy,4,Food Quality,0.37,0,0,,star
REV0022334,OT067,2023-04-24,Swiggy,3,Food Quality,-0.01,0,0,,star
REV0022335,OT067,2024-05-03,Direct,5,Food Quality,1.0,0,0,,star
REV0022336,OT067,2023-03-04,Swiggy,5,Service,1.0,0,0,,star
REV0022337,OT067,2024-05-03,Direct,5,Packaging,1.0,0,0,,star
REV0022338,OT067,2023-09-24,Zomato,5,Delivery Speed,1.0,0,0,,star
REV0022339,OT067,2023-07-11,Google,5,Delivery Speed,1.0,0,0,,star
REV0022340,OT067,2024-05-06,Zomato,4,Food Quality,0.45,0,0,,star
REV0022341,OT067,2023-08-03,Google,3,Quantity,-0.29,0,0,,star
REV0022342,OT067,2024-01-21,Google,4,Packaging,0.52,0,0,,star
REV0022343,OT067,2023-02-12,Swiggy,5,Packaging,1.0,0,0,,star
REV0022344,OT067,2024-03-01,Swiggy,3,Quantity,0.07,0,0,,star
REV0022345,OT067,2024-05-26,Zomato,5,Packaging,0.86,0,0,,star
REV0022346,OT067,2024-01-19,Zomato,5,Packaging,1.0,0,0,,star
REV0022347,OT067,2023-06-18,Zomato,5,Quantity,1.0,0,0,,star
REV0022348,OT067,2023-10-07,Zomato,5,Quantity,0.91,0,0,,star
REV0022349,OT067,2023-09-28,Google,5,Quantity,0.86,0,0,,star
REV0022350,OT067,2024-01-21,Google,5,Service,0.85,0,0,,star
REV0022351,OT067,2023-11-08,Swiggy,5,Service,1.0,0,0,,star
REV0022352,OT067,2023-07-26,Direct,4,Value for Money,0.4,0,0,,star
REV0022353,OT067,2023-08-25,Direct,3,Quantity,-0.19,0,0,,star
REV0022354,OT067,2023-09-22,Zomato,5,Food Quality,1.0,0,0,,star
REV0022355,OT067,2023-11-01,Direct,5,Service,1.0,0,0,,star
REV0022356,OT067,2023-06-25,Zomato,5,Delivery Speed,0.87,0,0,,star
REV0022357,OT067,2023-10-29,Zomato,4,Delivery Speed,0.65,0,0,,star
REV0022358,OT067,2023-10-20,Swiggy,5,Service,0.77,0,0,,star
REV0022359,OT067,2023-11-23,Swiggy,5,Quantity,0.88,0,0,,star
REV0022360,OT067,2024-06-21,Zomato,5,Delivery Speed,1.0,0,0,,star
REV0022361,OT067,2023-09-20,Zomato,5,Food Quality,1.0,0,0,,star
REV0022362,OT067,2024-02-18,Swiggy,5,Delivery Speed,1.0,0,0,,star
REV0022363,OT067,2023-12-07,Direct,3,Packaging,-0.06,0,0,,star
REV0022364,OT067,2024-04-05,Google,5,Service,1.0,0,0,,star
REV0022365,OT067,2023-09-19,Zomato,5,Service,1.0,0,0,,star
REV0022366,OT067,2023-04-05,Zomato,4,Food Quality,0.52,0,0,,star
REV0022367,OT067,2023-09-10,Direct,5,Value for Money,1.0,0,0,,star
REV0022368,OT067,2023-12-21,Google,5,Delivery Speed,1.0,0,0,,star
REV0022369,OT067,2024-04-09,Swiggy,5,Quantity,0.95,0,0,,star
REV0022370,OT067,2023-07-05,Swiggy,4,Packaging,0.6,0,0,,star
REV0022371,OT067,2024-03-08,Zomato,5,Food Quality,0.92,0,0,,star
REV0022372,OT067,2023-11-29,Google,5,Delivery Speed,1.0,0,0,,star
REV0022373,OT067,2024-06-10,Swiggy,3,Food Quality,-0.15,0,0,,star
REV0022374,OT067,2023-09-18,Swiggy,5,Value for Money,1.0,0,0,,star
REV0022375,OT068,2024-03-09,Swiggy,2,Food Quality,-0.29,1,0,32.5,critical
REV0022376,OT068,2023-05-19,Zomato,2,Packaging,-0.31,1,1,34.4,critical
REV0022377,OT068,2024-06-11,Direct,2,Delivery Speed,-0.48,1,0,50.5,critical
REV0022378,OT068,2023-05-28,Swiggy,2,Delivery Speed,-0.49,1,0,43.2,critical
REV0022379,OT068,2024-05-10,Zomato,1,Food Quality,-1.0,1,0,36.3,critical
REV0022380,OT068,2024-05-01,Zomato,3,Service,0.06,0,0,,critical
REV0022381,OT068,2023-02-03,Direct,4,Delivery Speed,0.48,0,0,,critical
REV0022382,OT068,2023-07-22,Swiggy,2,Food Quality,-0.43,1,0,41.9,critical
REV0022383,OT068,2024-03-19,Direct,3,Delivery Speed,0.03,0,0,,critical
REV0022384,OT068,2023-08-04,Swiggy,2,Food Quality,-0.43,1,1,33.9,critical
REV0022385,OT068,2023-07-17,Google,4,Packaging,0.37,0,0,,critical
REV0022386,OT068,2023-12-19,Swiggy,3,Service,-0.09,0,0,,critical
REV0022387,OT068,2024-03-07,Google,4,Delivery Speed,0.5,0,0,,critical
REV0022388,OT068,2023-07-26,Swiggy,4,Food Quality,0.25,0,0,,critical
REV0022389,OT068,2023-10-26,Zomato,4,Delivery Speed,0.75,0,0,,critical
REV0022390,OT068,2023-02-20,Swiggy,2,Delivery Speed,-0.44,1,0,27.5,critical
REV0022391,OT068,2024-03-17,Swiggy,2,Quantity,-0.45,1,1,25.7,critical
REV0022392,OT068,2023-07-23,Zomato,4,Delivery Speed,0.47,0,0,,critical
REV0022393,OT068,2024-02-21,Google,3,Food Quality,0.02,0,0,,critical
REV0022394,OT068,2024-04-28,Swiggy,4,Delivery Speed,0.63,0,0,,critical
REV0022395,OT068,2023-03-12,Swiggy,3,Food Quality,0.16,0,0,,critical
REV0022396,OT068,2024-02-28,Zomato,3,Packaging,-0.16,0,0,,critical
REV0022397,OT068,2023-03-18,Direct,3,Food Quality,0.04,0,0,,critical
REV0022398,OT068,2024-06-12,Zomato,4,Packaging,0.48,0,0,,critical
REV0022399,OT068,2023-03-30,Zomato,2,Food Quality,-0.39,1,0,36.9,critical
REV0022400,OT068,2024-03-28,Google,3,Food Quality,-0.21,0,0,,critical
REV0022401,OT068,2023-11-19,Zomato,3,Food Quality,-0.1,0,0,,critical
REV0022402,OT068,2023-09-12,Zomato,2,Packaging,-0.36,1,0,39.5,critical
REV0022403,OT068,2023-06-24,Swiggy,3,Delivery Speed,0.01,0,0,,critical
REV0022404,OT068,2023-06-14,Zomato,3,Packaging,0.06,0,0,,critical
REV0022405,OT068,2023-09-01,Zomato,4,Food Quality,0.67,0,0,,critical
REV0022406,OT068,2024-01-09,Google,2,Delivery Speed,-0.53,1,0,48.9,critical
